Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
124	18/11/2019	15:43:00	121.22	apa2001-004.12-1	S	APA2001	<LOD	92.11	55.05	<LOD	12.51	<LOD	<LOD	<LOD	<LOD	23.22	<LOD	<LOD	2050.02	724.59	1481.88	<LOD	7150.01	<LOD	13.85	2.96	31.93	2.55	<LOD	668.43	6796.80	603.07	367.44	302.49	253.17	1470.85	264.49	172.06	83.14	31.82	<LOD	938172.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3050.34	18157.34	10447.30	<LOD	622.80	382.77
125	18/11/2019	15:46:00	122.01	apa2001-004.12-2	D	APA2001	<LOD	89.11	52.90	<LOD	10.48	<LOD	<LOD	<LOD	<LOD	19.85	<LOD	<LOD	2023.29	724.67	1685.76	<LOD	7426.23	<LOD	14.00	3.56	27.48	1.96	<LOD	633.56	5909.68	689.43	393.00	304.53	316.67	1342.29	266.59	151.57	80.72	<LOD	<LOD	947237.69	7.79	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2128.87	12925.20	9152.43	<LOD	578.28	298.70
126	18/11/2019	15:51:00	121.46	apa2001-005.39-1	S	APA2001	<LOD	63.71	36.59	<LOD	13.14	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1846.46	613.73	1291.12	304.34	11021.04	<LOD	12.33	4.38	37.02	1.92	1078.70	686.64	6078.97	808.11	701.36	363.46	412.41	1103.01	211.96	129.47	65.83	27.07	<LOD	936717.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2360.42	18557.09	9201.67	<LOD	510.48	237.48
127	18/11/2019	15:54:00	121.91	apa2001-005.39-2	D	APA2001	<LOD	69.72	38.04	<LOD	14.53	<LOD	17.10	<LOD	<LOD	18.16	<LOD	<LOD	1852.01	639.22	1405.39	<LOD	9803.31	<LOD	12.85	4.22	38.76	2.37	<LOD	699.56	5927.40	710.33	556.56	335.91	361.38	1184.43	228.35	102.11	63.86	<LOD	<LOD	936845.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2257.36	20553.18	8777.40	<LOD	498.56	253.99
131	18/11/2019	16:08:00	122.81	apa2001-006.00-1	S	APA2001	<LOD	91.59	61.95	<LOD	14.90	<LOD	20.39	<LOD	<LOD	15.83	<LOD	<LOD	1872.37	677.20	1285.59	<LOD	10198.89	<LOD	13.49	5.48	49.44	3.38	227.60	703.17	5622.82	882.99	483.59	304.92	347.78	1161.92	220.12	145.58	69.88	18.27	<LOD	924191.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2444.65	29828.10	8862.46	<LOD	517.14	280.10
132	18/11/2019	16:11:00	120.7	apa2001-006.00-2	D	APA2001	<LOD	73.79	90.90	<LOD	11.23	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1770.89	618.72	1312.17	343.45	7514.87	<LOD	12.48	3.22	32.90	<LOD	536.80	661.20	5687.81	639.65	394.21	211.36	237.74	1026.08	222.61	117.94	56.52	23.02	<LOD	931341.25	6.73	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2800.87	20762.26	8953.90	<LOD	518.19	264.17
128	18/11/2019	15:59:00	139.78	apa2001-007.20-1	S	APA2001	<LOD	87.19	25.43	1.98	32.93	<LOD	16.88	<LOD	<LOD	<LOD	<LOD	<LOD	1497.33	578.22	1099.06	206.24	11680.92	<LOD	<LOD	<LOD	<LOD		1452.37	10446.29	5018.41	657.92	361.71	244.25	296.18	561.71	<LOD	<LOD	<LOD	<LOD	<LOD	934896.75	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2117.89	20942.34	7761.18	<LOD	<LOD	<LOD
130	18/11/2019	16:04:00	121.41	apa2001-007.20-2	D	APA2001	<LOD	78.53	22.05	<LOD	24.88	<LOD	15.33	<LOD	<LOD	<LOD	<LOD	<LOD	1316.69	459.72	915.82	<LOD	13740.98	<LOD	12.18	6.23	59.01	3.79	68.86	1006.36	4011.19	611.12	432.14	196.60	278.58	1309.25	204.55	135.06	69.72	23.45	<LOD	937036.06	7.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1364.15	24174.19	5476.86	<LOD	522.85	242.79
134	18/11/2019	16:19:00	122.07	apa2001-008.35-1	S	APA2001	<LOD	83.57	23.21	<LOD	21.55	<LOD	29.38	<LOD	<LOD	<LOD	<LOD	<LOD	1713.45	642.27	1243.16	<LOD	7929.16	<LOD	12.68	4.24	27.86	2.10	1084.69	777.43	6022.46	667.71	519.85	<LOD	261.24	1330.17	260.65	132.30	81.80	20.50	<LOD	927878.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1997.61	30940.87	8952.49	<LOD	561.63	272.85
135	18/11/2019	16:22:00	120.89	apa2001-008.35-2	D	APA2001	<LOD	89.05	23.07	<LOD	21.64	14.14	22.65	<LOD	<LOD	<LOD	<LOD	<LOD	1714.25	622.23	1244.09	<LOD	9409.40	<LOD	14.12	4.34	44.95	2.90	1117.21	770.41	5277.48	627.67	338.89	313.90	240.28	1262.05	198.66	121.60	47.35	23.05	<LOD	937224.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2366.12	21799.76	8184.35	<LOD	436.42	237.19
136	18/11/2019	16:27:00	121.61	apa2001-009.15-1	S	APA2001	<LOD	77.99	34.82	<LOD	15.04	<LOD	19.68	<LOD	<LOD	<LOD	<LOD	<LOD	1974.25	689.99	1366.88	320.36	12798.71	<LOD	14.10	3.23	43.50	3.47	<LOD	697.92	6083.47	869.95	710.29	330.21	368.73	1253.69	248.53	127.10	83.39	21.64	<LOD	930668.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2117.06	21578.91	9436.68	<LOD	543.04	268.08
137	18/11/2019	16:32:00	121.29	apa2001-009.15-2	D	APA2001	<LOD	84.16	46.32	<LOD	15.51	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1868.82	679.81	1305.92	<LOD	14555.03	<LOD	14.49	3.91	49.28	1.71	1436.15	10278.08	6203.58	810.14	473.23	227.70	279.23	1189.64	238.59	141.30	78.76	<LOD	<LOD	892875.44	6.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2862.57	52938.00	9472.02	<LOD	538.20	299.59
138	18/11/2019	16:36:00	121.41	apa2001-010.06-1	S	APA2001	<LOD	61.75	21.23	<LOD	33.11	<LOD	17.78	<LOD	<LOD	19.69	<LOD	<LOD	2137.45	730.83	1436.18	356.54	12296.36	<LOD	13.21	3.40	29.68	<LOD	1175.90	11033.14	6200.96	856.76	478.29	<LOD	283.31	1640.13	198.59	121.44	63.74	19.99	<LOD	926692.69	<LOD	1.71	<LOD	<LOD	<LOD	<LOD	<LOD	2747.77	22896.92	9534.95	<LOD	520.04	255.03
139	18/11/2019	16:40:00	120.27	apa2001-010.06-2	D	APA2001	<LOD	60.46	27.05	<LOD	40.82	<LOD	23.64	<LOD	<LOD	<LOD	<LOD	<LOD	1988.78	759.59	1409.17	<LOD	13486.44	<LOD	14.43	3.58	27.30	2.84	1198.11	12296.42	6358.23	982.04	663.94	310.62	397.38	1564.65	179.47	89.03	47.33	18.38	<LOD	924047.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2449.44	23075.75	9241.80	<LOD	453.17	204.34
140	18/11/2019	16:44:00	121.62	apa2001-011.20-1	S	APA2001	<LOD	89.96	25.88	<LOD	49.25	17.20	18.24	<LOD	<LOD	27.73	<LOD	<LOD	2131.38	843.08	1635.43	345.12	16594.67	<LOD	13.96	4.40	56.24	1.88	1390.96	13650.99	6432.05	853.21	471.71	251.34	311.18	1851.29	217.91	175.71	101.70	27.11	<LOD	922037.69	6.74	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2790.30	19220.06	9973.46	<LOD	617.94	289.43
141	18/11/2019	16:47:00	121.86	apa2001-011.20-2	D	APA2001	<LOD	78.50	27.90	<LOD	40.24	<LOD	<LOD	<LOD	<LOD	22.68	<LOD	<LOD	2027.58	733.57	1565.04	<LOD	15109.75	<LOD	13.49	5.63	55.12	2.45	<LOD	12453.15	6196.28	739.24	485.22	309.43	292.60	1753.28	233.00	126.15	64.92	28.32	<LOD	926050.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2593.68	19222.70	10045.68	<LOD	555.53	295.46
142	18/11/2019	16:51:00	121.98	apa2001-011.70-1	S	APA2001	<LOD	80.86	27.65	2.51	40.56	<LOD	19.25	<LOD	<LOD	<LOD	<LOD	<LOD	2006.62	640.54	1554.52	<LOD	12316.81	<LOD	14.31	5.38	50.76	3.70	<LOD	11167.10	5707.24	976.78	598.24	319.08	465.49	1791.37	277.58	172.68	83.91	<LOD	<LOD	931496.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3080.66	18258.45	8930.58	<LOD	573.45	261.56
143	18/11/2019	16:54:00	120.65	apa2001-011.70-2	D	APA2001	<LOD	89.95	28.86	<LOD	44.46	<LOD	<LOD	<LOD	<LOD	18.08	<LOD	<LOD	1855.15	668.36	1532.30	<LOD	10442.32	<LOD	14.40	4.35	45.74	2.86	1066.61	11542.49	5571.25	788.87	349.18	224.94	313.73	1648.72	210.57	126.80	78.84	25.60	<LOD	932865.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2617.65	19691.68	9197.29	<LOD	522.92	247.27
146	18/11/2019	17:08:00	121.97	apa2001-012.65-1	S	APA2001	<LOD	72.38	26.92	<LOD	47.69	<LOD	<LOD	<LOD	<LOD	17.55	<LOD	<LOD	2043.84	705.53	1640.67	<LOD	11883.92	<LOD	14.04	5.42	53.07	2.30	1032.62	13726.07	6345.75	813.32	492.51	313.25	389.11	2034.84	236.37	118.85	82.55	22.21	<LOD	927304.25	<LOD	1.70	<LOD	<LOD	<LOD	<LOD	<LOD	2848.69	19030.67	9968.10	<LOD	575.37	269.94
147	18/11/2019	17:11:00	120.67	apa2001-012.65-2	D	APA2001	<LOD	77.46	30.17	2.05	38.15	<LOD	<LOD	<LOD	<LOD	16.21	<LOD	<LOD	2096.02	736.72	1597.73	<LOD	12901.40	<LOD	14.13	4.44	35.74	2.35	1385.50	12761.90	6044.21	935.03	434.69	299.67	382.12	1901.89	252.22	150.53	111.52	19.49	<LOD	919717.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2724.49	27326.52	9644.21	<LOD	607.67	309.32
148	18/11/2019	17:16:00	122.43	apa2001-014.00-1	S	APA2001	<LOD	63.08	19.74	<LOD	24.85	<LOD	22.79	<LOD	<LOD	<LOD	<LOD	<LOD	2035.62	727.26	1553.75	<LOD	14041.02	<LOD	14.59	4.15	39.18	2.43	<LOD	805.70	5430.76	731.18	442.04	261.98	280.00	1641.97	214.35	127.96	69.68	<LOD	<LOD	925202.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2469.80	26988.96	8559.21	<LOD	530.95	278.24
149	18/11/2019	17:19:00	120.29	apa2001-014.00-2	D	APA2001	<LOD	65.17	20.37	1.70	36.77	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2138.12	738.81	1610.16	344.59	13847.38	<LOD	14.16	4.53	44.30	2.68	1216.55	12821.97	5948.96	657.44	416.30	298.49	354.81	1766.03	245.40	110.09	81.61	<LOD	<LOD	924568.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2906.71	21327.46	9799.45	<LOD	538.68	281.38
150	18/11/2019	17:24:00	121.62	apa2001-014.84-1	S	APA2001	<LOD	81.54	39.15	<LOD	15.78	<LOD	<LOD	<LOD	<LOD	13.63	<LOD	<LOD	1672.48	672.04	1237.85	305.72	8353.58	<LOD	12.08	3.73	36.56	3.14	1270.05	719.92	6357.01	646.96	550.71	<LOD	267.67	1274.10	225.40	141.91	75.42	27.20	<LOD	937038.06	6.15	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2212.85	21015.68	8866.21	<LOD	556.93	293.05
151	18/11/2019	17:27:00	122.08	apa2001-014.84-2	D	APA2001	<LOD	76.67	38.86	<LOD	13.42	18.78	20.78	<LOD	<LOD	17.74	<LOD	<LOD	1746.48	665.17	1294.23	<LOD	9183.35	<LOD	13.32	4.52	39.03	3.04	1067.94	713.43	5127.96	538.56	398.02	<LOD	250.60	1200.49	182.86	131.76	71.15	24.53	<LOD	942856.19	<LOD	1.52	<LOD	<LOD	<LOD	<LOD	<LOD	2066.57	18886.20	7628.60	<LOD	510.81	267.33
152	18/11/2019	17:31:00	121.57	apa2001-015.34-1	S	APA2001	<LOD	77.50	35.19	<LOD	12.76	<LOD	<LOD	<LOD	<LOD	17.38	<LOD	<LOD	1911.31	720.84	1435.70	284.58	9330.72	<LOD	14.09	4.74	40.33	2.47	<LOD	733.85	6086.65	1145.26	695.74	394.57	452.84	1423.50	257.47	156.44	81.62	41.48	<LOD	936119.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2106.30	19371.46	8999.31	<LOD	683.51	272.80
153	18/11/2019	17:34:00	121.42	apa2001-015.34-2	D	APA2001	<LOD	77.82	45.93	<LOD	10.25	<LOD	<LOD	<LOD	<LOD	15.69	<LOD	<LOD	1960.68	636.80	1321.22	<LOD	9674.52	<LOD	12.92	3.75	43.65	3.23	<LOD	666.62	5990.05	659.68	434.58	<LOD	292.87	1077.19	219.65	131.66	52.24	17.77	<LOD	936445.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2205.82	21393.48	8795.52	<LOD	494.41	282.15
154	18/11/2019	17:38:00	121.37	apa2001-016.30-1	S	APA2001	7.60	73.42	25.87	<LOD	33.57	<LOD	19.79	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	691.83	1691.43	319.92	10492.08	<LOD	14.35	3.15	34.22	3.13	<LOD	12820.32	6724.36	720.29	357.59	330.79	<LOD	1778.95	256.49	174.20	85.88	29.42	<LOD	926874.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3420.89	20867.68	10343.06	<LOD	619.17	315.90
155	18/11/2019	17:41:00	121.39	apa2001-016.30-2	D	APA2001	<LOD	73.99	24.44	<LOD	27.17	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2203.02	789.66	1613.41	367.02	13364.96	<LOD	14.62	3.36	35.74	2.48	1219.52	11603.70	6706.11	587.16	497.30	246.50	294.85	1653.65	246.85	116.72	50.78	<LOD	<LOD	925865.94	<LOD	1.55	<LOD	<LOD	<LOD	<LOD	<LOD	2778.79	20723.46	10201.09	<LOD	582.43	277.38
157	18/11/2019	17:49:00	122.75	apa2001-017.40-1	S	APA2001	<LOD	80.16	41.92	<LOD	15.84	14.16	22.32	<LOD	<LOD	<LOD	<LOD	<LOD	1711.66	638.12	1249.06	<LOD	7275.58	<LOD	11.58	5.13	41.24	2.29	<LOD	739.16	4903.87	551.78	346.07	<LOD	174.83	1143.23	215.61	115.25	90.76	28.16	<LOD	948353.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1685.31	17268.56	7251.90	<LOD	577.73	326.52
158	18/11/2019	17:52:00	122.11	apa2001-017.40-2	D	APA2001	<LOD	75.06	38.42	<LOD	13.06	<LOD	15.73	<LOD	<LOD	<LOD	<LOD	<LOD	1738.00	616.24	1347.72	294.64	8620.31	<LOD	15.31	5.16	52.77	2.19	<LOD	694.52	5540.05	457.28	391.11	<LOD	<LOD	1167.62	225.84	103.15	76.20	23.54	<LOD	883258.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1985.06	77537.50	8504.31	<LOD	513.98	300.63
159	18/11/2019	17:56:00	120.95	apa2001-018.30-1	S	APA2001	<LOD	84.65	17.85	<LOD	27.75	22.94	19.63	<LOD	<LOD	<LOD	<LOD	<LOD	1754.86	632.07	1335.91	<LOD	7275.81	<LOD	15.72	<LOD	56.69	3.53	1131.56	826.16	5076.94	470.94	337.64	<LOD	260.77	1272.63	214.29	128.69	54.98	18.68	<LOD	946643.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1851.99	16347.80	7413.05	<LOD	536.16	270.50
160	18/11/2019	18:00:00	126.85	apa2001-018.30-2	D	APA2001	<LOD	100.40	15.96	<LOD	21.12	17.23	20.56	<LOD	<LOD	<LOD	<LOD	<LOD	1790.18	709.42	1195.42	<LOD	7000.51	<LOD	<LOD	<LOD	<LOD		1225.46	9973.85	5854.74	680.73	429.93	302.03	313.35	448.32	<LOD	<LOD	<LOD	<LOD	<LOD	938869.63	<LOD	1.89	<LOD	<LOD	<LOD	<LOD	<LOD	2279.99	19647.10	9070.11	<LOD	<LOD	<LOD
161	18/11/2019	18:04:00	120.73	apa2001-019.26-1	S	APA2001	<LOD	118.63	26.77	<LOD	51.91	13.66	15.71	<LOD	<LOD	<LOD	<LOD	<LOD	1720.34	600.64	1276.08	<LOD	8462.90	<LOD	13.52	8.77	59.99	<LOD	38.17	13187.91	4515.11	661.66	473.66	296.28	296.38	1853.13	215.61	121.58	81.94	26.97	<LOD	923051.44	6.87	<LOD	<LOD	<LOD	<LOD	<LOD	2797.26	2115.93	30830.82	6982.47	<LOD	551.15	266.23
162	18/11/2019	18:07:00	122.29	apa2001-019.26-2	D	APA2001	<LOD	114.69	31.64	<LOD	46.76	14.04	75.74	<LOD	<LOD	<LOD	<LOD	<LOD	2152.71	824.95	1598.75	<LOD	8406.77	<LOD	15.09	7.38	20.66	2.24	1511.73	13409.72	6705.15	644.19	416.34	301.02	310.57	2057.74	232.11	121.26	92.27	<LOD	<LOD	923693.56	6.71	1.97	<LOD	<LOD	<LOD	<LOD	<LOD	3361.32	25406.61	9990.04	<LOD	612.74	319.02
166	19/11/2019	11:27:00	120.4	apa2001-019.78-1	S	APA2001	<LOD	79.76	33.20	<LOD	50.46	<LOD	19.94	<LOD	<LOD	<LOD	<LOD	<LOD	1975.90	716.69	1577.72	349.77	12229.39	<LOD	14.36	5.31	54.30	2.96	55.86	15046.06	5927.79	850.51	550.95	293.80	<LOD	1764.04	233.40	144.16	81.43	30.26	<LOD	927089.00	<LOD	1.76	<LOD	<LOD	<LOD	<LOD	<LOD	2682.40	17581.95	9772.49	<LOD	635.65	281.87
167	19/11/2019	11:30:00	121.64	apa2001-019.78-2	D	APA2001	<LOD	74.65	29.01	<LOD	48.21	<LOD	22.94	<LOD	<LOD	<LOD	<LOD	<LOD	1825.97	723.75	1277.04	<LOD	11849.71	<LOD	14.29	5.73	47.80	2.29	57.37	13844.65	5281.57	423.06	285.30	239.43	<LOD	2057.58	248.20	125.56	99.63	37.43	<LOD	931729.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2255.94	18312.73	8699.98	<LOD	620.31	350.83
168	19/11/2019	11:34:00	120.94	apa2001-020.75-1	S	APA2001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3.27	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	497.20	276.45
169	19/11/2019	11:37:00	121.35	apa2001-020.75-2	D	APA2001	<LOD	100.29	45.13	<LOD	10.66	<LOD	20.08	<LOD	<LOD	<LOD	<LOD	<LOD	1921.74	693.55	1193.07	432.16	18124.08	<LOD	22.28	8.85	120.94	2.87	51.51	843.44	4452.20	736.53	423.93	228.18	315.35	1050.92	197.20	127.71	63.16	17.77	<LOD	933835.31	7.15	1.80	<LOD	<LOD	<LOD	<LOD	<LOD	1517.46	19392.65	6866.27	<LOD	553.87	288.54
172	19/11/2019	11:49:00	121.68	apa2001-021.77-1	S	APA2001	<LOD	74.36	26.22	<LOD	38.00	<LOD	<LOD	<LOD	<LOD	19.65	<LOD	<LOD	2180.64	806.30	1560.79	514.24	16110.26	<LOD	14.72	4.23	49.34	2.97	<LOD	10983.90	5329.04	553.77	354.12	193.39	191.69	1757.88	223.38	154.11	65.31	26.98	<LOD	930097.25	<LOD	1.62	<LOD	<LOD	<LOD	<LOD	<LOD	1976.18	18641.97	8724.24	<LOD	507.48	293.24
173	19/11/2019	11:54:00	121.05	apa2001-021.77-2	D	APA2001	<LOD	72.27	28.21	<LOD	37.51	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	775.93	1663.39	425.52	15497.25	<LOD	14.55	5.26	51.60	1.30	<LOD	13129.43	5884.57	857.52	638.48	388.17	393.92	1940.85	272.48	181.67	87.86	<LOD	<LOD	918764.50	<LOD	1.61	<LOD	<LOD	<LOD	<LOD	<LOD	2626.55	24771.19	9945.15	<LOD	670.25	292.03
174	19/11/2019	11:58:00	121.32	apa2001-022.89-1	S	APA2001	<LOD	76.51	23.68	<LOD	36.49	<LOD	24.62	<LOD	<LOD	22.84	<LOD	<LOD	2231.63	833.18	1654.41	<LOD	19049.71	<LOD	15.08	5.66	49.32	2.74	<LOD	14045.50	6522.63	1104.92	587.27	344.79	307.22	2166.99	275.35	175.45	97.04	25.89	<LOD	914868.50	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2735.90	23075.81	9894.03	<LOD	679.31	325.40
175	19/11/2019	12:03:00	120.91	apa2001-022.89-2	D	APA2001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.53	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	582.59	288.05
