Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
201	43788	0.582638889	122.74	apa2001-34.22-1	S	APA2001	<LOD	64.92	42.1	<LOD	6.69	<LOD	<LOD	<LOD	<LOD	15.13	<LOD	<LOD	<LOD	678.78	1525.19	<LOD	13313.88	<LOD	13.61	4.26	27.59	1.61	1734.09	668.52	6308	665.08	467.38	237.21	306.43	1161.13	188.68	139.78	67.82	22.41	<LOD	925644.81	6.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2685.08	24789.79	9964.88	<LOD	476.79	244.97
202	43788	0.584722222	122.74	apa2001-34.22-2	D	APA2001	<LOD	69.9	43.05	<LOD	8.34	<LOD	25.28	<LOD	<LOD	<LOD	<LOD	<LOD	1858.99	649.13	1439.18	410.64	12801.27	<LOD	14.56	<LOD	25.34	1.83	1753.55	678.03	6308.44	757.73	548.1	300.03	409.26	1250.11	234.69	120.96	48.96	25.3	<LOD	926992.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2317.61	24071.86	9897.88	<LOD	529.41	250.11
203	43788	0.5875	122.54	apa2001-35.41-1	S	APA2001	<LOD	88.66	28.38	<LOD	31.7	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1370.47	520.68	976.87	<LOD	24335.93	<LOD	15.7	6.51	73.87	2.78	79.66	12646.16	3778.63	531.32	323.91	237.43	203.2	1650.21	176	89.79	48.23	21.49	<LOD	915429.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1706.13	29676.43	5567.98	<LOD	474.01	233.26
204	43788	0.589583333	120.01	apa2001-35.41-2	D	APA2001	<LOD	73.95	26.86	<LOD	31.18	<LOD	21.57	<LOD	<LOD	<LOD	<LOD	<LOD	1866.84	694.61	1486.04	493.2	15184.81	<LOD	14.98	5.08	44.32	2.97	1210.76	11000.08	5412.11	455.83	348.4	255.9	214.71	2000.97	227.15	149.24	88.11	23.14	<LOD	931144.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1918.52	18946.66	8517.28	<LOD	667.1	333.47
207	43788	0.611111111	122.63	apa2001-35.83-1	S	APA2001	<LOD	82.34	45.24	<LOD	12.95	<LOD	19.64	<LOD	<LOD	<LOD	<LOD	<LOD	2019.18	726.43	1479.07	<LOD	12593.48	<LOD	14.37	4.37	38.55	3.52	119.98	752.21	5811.06	653.34	554.2	254.65	283.08	1122.47	160.21	110	33.48	<LOD	<LOD	925296.13	6.91	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2073.64	26281.49	9019.93	<LOD	397.95	193.8
208	43788	0.613194444	122.44	apa2001-35.83-2	D	APA2001	<LOD	78.69	46.15	<LOD	11.86	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1800.03	624.46	1374.35	<LOD	11263.47	<LOD	14.86	4.52	26.64	3.87	79.03	714.25	5858.47	810.61	427.21	258.11	323.55	1190.29	176.02	96.84	65.98	<LOD	<LOD	930727.06	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2527.62	21587	9426.3	<LOD	455.87	233.66
209	43788	0.616666667	122.12	apa2001-37.56-1	S	APA2001	<LOD	83.02	35.15	<LOD	42.48	<LOD	12.77	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	349.66	518.19	<LOD	23425.78	<LOD	14.9	11.39	131.44	3.81	153.05	17168.77	3188.41	830.92	499.63	298.62	319.52	1404.02	147.08	74.15	53.62	13.51	<LOD	884780.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	5379.6	1548.71	52374.73	5055.68	<LOD	377.98	152.78
210	43788	0.61875	120.95	apa2001-37.56-2	D	APA2001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.83	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	452.56	272.65
211	43788	0.621527778	120.59	apa2001-39.00-1	S	APA2001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.46	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	590.13	315.01
212	43788	0.623611111	120.92	apa2001-39.00-2	D	APA2001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.6	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	498.23	277.22
213	43788	0.626388889	120.73	apa2001-39.58-1	S	APA2001	<LOD	61.96	30.38	<LOD	15.37	<LOD	<LOD	<LOD	<LOD	17.32	<LOD	<LOD	1822.82	673.15	1542.87	<LOD	14278.13	<LOD	13.33	4.32	41.38	3.3	<LOD	10298.2	5960.27	477.67	266.44	<LOD	<LOD	1502.64	175.05	126.85	58.92	<LOD	<LOD	934687.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2888.51	16243.87	8663.36	<LOD	502.72	285.2
214	43788	0.628472222	122.25	apa2001-39.58-2	D	APA2001	<LOD	79.72	30.15	1.62	18.07	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1851.46	676.58	1546.74	292.12	14167.22	<LOD	15.66	3.51	33.78	3.89	<LOD	11584.15	6295.94	1070.72	566.1	363.83	423.78	1489.27	244.39	171.74	94.45	28.13	<LOD	924558.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2520.08	22095.9	9777.38	<LOD	575.87	260.72
215	43788	0.63125	121.08	apa2001-40.76-1	S	APA2001	<LOD	73.28	27.3	<LOD	17.3	17.41	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2149.53	761.32	1690.85	<LOD	12986.47	<LOD	14.31	3.82	35.92	2.16	<LOD	666.83	7135.47	605.82	585.54	<LOD	237.33	1222.68	196.65	113.32	67.05	33.18	<LOD	923536.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3331.65	23961.22	11274.32	<LOD	404.43	203.2
216	43788	0.633333333	121.42	apa2001-40.76-2	D	APA2001	<LOD	78.14	25.83	<LOD	15.97	<LOD	<LOD	<LOD	<LOD	15.12	<LOD	<LOD	1820.96	629.01	1497.65	382.45	10307.47	<LOD	14.77	3.44	27.95	3.4	<LOD	714.34	5801.13	812.9	429.88	368.69	283.38	1151.56	192.23	135.14	61.82	34.12	<LOD	928396.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2367.35	25829.81	9781.12	<LOD	502.37	251.72
219	43788	0.641666667	120.93	apa2001-41.63-1	S	APA2001	<LOD	50.64	8.84	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	26.88	<LOD	<LOD	1950.59	756.51	1731.74	345.03	22577.49	<LOD	13.1	3.57	14.09	3.16	<LOD	625.93	6871.13	943.39	574.33	247.04	421.77	933.64	191.65	119.18	72.79	30.65	<LOD	918816.31	<LOD	1.54	<LOD	<LOD	<LOD	<LOD	<LOD	2209.22	23259.56	10318.38	<LOD	465.18	222.24
220	43788	0.645138889	120	apa2001-41.63-2	D	APA2001	<LOD	31.95	4.59	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1784.89	677.75	1298.45	<LOD	16055.11	<LOD	14.36	4.54	14.58	2.67	<LOD	616.55	6546.7	677.18	492.82	<LOD	282.57	868.02	168.9	144.64	73.67	23.38	<LOD	923926.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2580.66	26506.26	9789.74	<LOD	480.3	251.99
221	43788	0.648611111	120.58	apa2001-42.68-1	S	APA2001	<LOD	60.56	15.92	<LOD	21.56	<LOD	<LOD	<LOD	<LOD	15.92	<LOD	<LOD	1962.63	644.52	1500.76	334.07	14593.89	<LOD	13.65	3.28	49.32	2.41	<LOD	10088.07	6805.44	615.34	440.45	<LOD	<LOD	1332.27	184.24	115.35	80.57	25.48	<LOD	928933	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2345.82	19747.67	9790.09	<LOD	487.55	271.89
222	43788	0.652083333	120.97	apa2001-42.68-2	D	APA2001	<LOD	66.38	14.78	<LOD	21.91	<LOD	30.88	<LOD	<LOD	<LOD	<LOD	<LOD	2113.5	680.52	1431.36	435.62	14356.34	<LOD	13.7	4.02	33.28	2.07	<LOD	10815.64	5987.14	848.02	599.8	320.22	397.46	1143.53	183.12	97.2	45.81	<LOD	<LOD	926289.13	6.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2110.96	21363.02	10180.66	<LOD	509.52	218.36
223	43788	0.655555556	120.74	apa2001-44.04-1	S	APA2001	<LOD	61.69	25.65	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	18.47	<LOD	<LOD	1718.72	656.45	1469.81	468.99	15406.13	<LOD	15.43	4.33	12.1	1.92	<LOD	623.78	6514.18	462.29	<LOD	<LOD	<LOD	827.97	165.85	87.69	57.38	<LOD	<LOD	928911.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2162.25	23839.57	9504.01	<LOD	434.85	238.25
224	43788	0.657638889	121.26	apa2001-44.04-2	D	APA2001	<LOD	59.54	16.57	<LOD	<LOD	14.69	<LOD	<LOD	<LOD	24.2	<LOD	<LOD	1634.96	709.88	1416.42	<LOD	19508.47	<LOD	13.08	5.7	9.74	2.5	<LOD	596.01	5568.48	563.41	270.91	<LOD	212.21	862.91	164.89	84.04	62.31	<LOD	<LOD	928567.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1915.94	22684.15	8810.8	<LOD	403.33	221.51
225	43788	0.660416667	120.15	apa2001-44.92-1	S	APA2001	<LOD	76.51	8.52	<LOD	<LOD	20.3	<LOD	<LOD	<LOD	61.44	<LOD	<LOD	2390.04	804.38	1668.61	<LOD	26785.59	<LOD	14.98	3.86	36.05	3.05	1792.79	642.03	7433.63	707.25	503.18	397.68	465.28	1190.68	258.45	110.91	89.52	31.15	<LOD	903688.5	<LOD	1.77	<LOD	<LOD	<LOD	<LOD	<LOD	3309.84	28844.98	11397.72	<LOD	610.76	294.04
226	43788	0.6625	122.1	apa2001-44.92-2	D	APA2001	<LOD	81.39	6.48	<LOD	<LOD	14.36	<LOD	<LOD	<LOD	42.05	<LOD	<LOD	2229.76	714.72	1579.68	439.03	29881.05	<LOD	14.85	3.57	32.79	2.69	1356.18	610.12	6330.31	698.36	575.18	330.04	392.19	858.92	181.48	112.63	47.37	<LOD	<LOD	910668.13	6.49	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1865.9	24717.67	10282.23	<LOD	421.04	200.1
227	43788	0.665277778	120.67	apa2001-45.44-1	S	APA2001	<LOD	13.4	6.1	<LOD	<LOD	<LOD	23.94	<LOD	<LOD	<LOD	<LOD	<LOD	1491.16	477.79	944.67	<LOD	6645.8	<LOD	10.81	3.43	5.63	2.16	<LOD	595.8	5363.94	448.26	246.08	222.84	232	915.02	234.07	109.79	66.82	20.31	<LOD	943467.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2049.29	23391.74	8003.83	<LOD	475.66	242.95
228	43788	0.667361111	120.69	apa2001-45.44-2	D	APA2001	<LOD	18.11	7.2	<LOD	<LOD	<LOD	19.69	<LOD	<LOD	<LOD	<LOD	<LOD	1572.92	551.88	1166.1	<LOD	6861.84	<LOD	12.56	2.87	<LOD	2.75	<LOD	607.65	4736.77	515.02	305.71	194.13	210.69	725.83	146.09	122.83	66.22	26.33	<LOD	948116	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1576.96	20421.32	7308.05	<LOD	405.25	208.87
258	43790	0.402777778	122.38	apa2001-46.83-1	S	APA2001	<LOD	125.66	18.21	<LOD	16.91	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2074.39	665.52	1528.59	<LOD	16463.27	<LOD	13.34	3.34	54.89	2.65	<LOD	11438.11	6429.37	781	543.12	246.92	319.48	1733.11	170.73	99.81	51.64	21.75	<LOD	920643.25	<LOD	1.82	<LOD	<LOD	<LOD	<LOD	<LOD	2561.75	23526.07	10223.44	<LOD	473.73	241.55
259	43790	0.404861111	120.18	apa2001-46.83-2	D	APA2001	<LOD	119.1	13.67	<LOD	15.59	<LOD	23.37	<LOD	<LOD	<LOD	<LOD	<LOD	1962.7	708.77	1535.99	<LOD	16884.75	<LOD	13.85	4.34	47.42	2.84	<LOD	813.44	5818.64	690.06	495.27	379.83	395.48	2128.45	276.68	127.65	90.72	38.3	<LOD	926918.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2484.65	20711.13	8864.5	<LOD	677.57	316.27
260	43790	0.408333333	121.16	apa2001-47.49-1	S	APA2001	<LOD	120.15	18.41	<LOD	20.41	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2057.32	730.6	1656.57	338.5	16847.48	<LOD	15.38	4.31	54.29	2.31	<LOD	12198.33	6647.63	599.07	507.53	402.22	299.44	2048.76	211.14	123.26	57.17	22.82	<LOD	919310.44	13.43	1.66	<LOD	<LOD	<LOD	<LOD	<LOD	2600.02	22497.89	10694.29	<LOD	606.43	282.84
261	43790	0.410416667	121.3	apa2001-47.49-2	D	APA2001	<LOD	108.45	14.87	<LOD	13.23	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2090.93	692.74	1555.44	<LOD	16695.88	<LOD	14.84	3.09	54.32	1.72	<LOD	799.8	5797.61	508.66	309.79	216.75	225.03	1913.52	199.17	122.29	82.51	25.12	<LOD	930642.94	7.49	1.61	<LOD	<LOD	<LOD	<LOD	<LOD	2413.72	19071.51	8499.44	<LOD	567.36	304.18
262	43790	0.413194444	120.34	apa2001-48.55-1	S	APA2001	<LOD	133.04	21.89	<LOD	16.91	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2009.1	706.26	1583.14	<LOD	17889.59	<LOD	14.58	5.68	62.88	2.72	<LOD	11645.57	6681.42	506.34	353.26	242.49	344.34	1818.36	191.31	152.63	93.18	<LOD	<LOD	922198.88	8.84	1.62	<LOD	<LOD	<LOD	<LOD	<LOD	2540.86	20753.43	9789.26	<LOD	535.49	252.71
263	43790	0.415277778	121.96	apa2001-48.55-2	D	APA2001	<LOD	133.9	26.2	<LOD	20.15	<LOD	22.29	<LOD	<LOD	<LOD	<LOD	<LOD	1963.16	642.86	1637.62	<LOD	16171.43	<LOD	15.21	4.56	43.35	2.73	<LOD	782.68	5634.77	607.43	532.89	404.77	288.28	2069.74	200.5	137.68	74.82	25.82	<LOD	928765.19	8.58	1.57	<LOD	<LOD	<LOD	<LOD	<LOD	2617.71	19895.78	8734.11	<LOD	616.45	300.27
264	43790	0.418055556	121.93	apa2001-49.36-1	S	APA2001	<LOD	170.26	20.38	<LOD	21.01	19.02	18.6	<LOD	<LOD	<LOD	<LOD	<LOD	1930.28	744.64	1648.66	<LOD	15159.49	<LOD	16.07	4.62	59.44	2.9	<LOD	11823.28	6178.86	788.07	353.83	320.46	240.33	1897.82	163.59	113.28	47.1	<LOD	<LOD	926244.13	11.6	1.85	<LOD	<LOD	<LOD	<LOD	<LOD	2429	19464.69	9900.85	<LOD	460.97	251.04
265	43790	0.420138889	120.39	apa2001-49.36-2	D	APA2001	<LOD	138.59	19.66	<LOD	23	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1840.39	677.11	1651.93	<LOD	14123.41	<LOD	15.84	4.7	64.18	1.91	<LOD	12282.16	6382.74	707.28	402.02	304.33	264.86	1889.73	166.6	116.9	58.36	29.37	<LOD	926837.56	11.99	1.88	<LOD	<LOD	<LOD	<LOD	<LOD	2913.72	18822.47	10027.74	<LOD	556.71	260.76
266	43790	0.422916667	120.49	apa2001-50.30-1	S	APA2001	<LOD	116.59	30.35	<LOD	32.35	<LOD	22.51	<LOD	<LOD	<LOD	<LOD	<LOD	2066.53	723.85	1592.26	<LOD	14695.28	<LOD	14	4.42	53.63	1.76	<LOD	13137.08	6491.17	939.72	447.87	325	353.54	2362.41	185.24	109.09	70.43	24.33	<LOD	925181.25	8.81	1.76	<LOD	<LOD	<LOD	<LOD	<LOD	2787.18	18698.4	9685.41	<LOD	570.05	270.4
267	43790	0.426388889	122.58	apa2001-50.30-2	D	APA2001	<LOD	117.12	28.58	1.77	37.01	16.27	26.21	<LOD	<LOD	<LOD	<LOD	<LOD	2080.94	660.01	1579.59	<LOD	16648.98	<LOD	15.11	5.02	65.05	3.27	<LOD	14186.35	6263.34	1057.51	638.44	470.57	453.96	2492.74	184.18	121.08	50.05	<LOD	<LOD	921839.44	11.17	1.89	<LOD	<LOD	<LOD	<LOD	<LOD	3169.19	17860.61	10026.64	<LOD	576.39	225.87
269	43790	0.475	120.37	apa2001-51.70-1	S	APA2001	<LOD	30.65	6.3	<LOD	10.33	<LOD	19.48	<LOD	<LOD	<LOD	<LOD	<LOD	1579.81	649.84	1424.32	<LOD	16616.29	<LOD	13.04	4.06	19.9	2.34	39.59	683.22	6118.97	682.5	425.8	<LOD	252.37	1329.12	221.01	147.51	73.8	<LOD	<LOD	933080.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1640.65	18639.63	8865.67	<LOD	662.66	348.59
270	43790	0.477083333	120.63	apa2001-51.70-2	D	APA2001	<LOD	30.86	7.07	<LOD	6.5	<LOD	22.57	<LOD	<LOD	<LOD	<LOD	<LOD	1795.25	648.7	1385.26	390.07	19803.71	<LOD	14.06	3.53	20.08	2.33	1648.9	680.09	6506.83	687.25	<LOD	<LOD	<LOD	1083.2	208.74	101.42	67.44	18.28	<LOD	927711.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2166.65	19000.21	9198.48	<LOD	503.73	298.6
271	43790	0.480555556	122.53	apa2001-52.42-1	S	APA2001	<LOD	24.98	7.84	<LOD	12.88	<LOD	16.72	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	310.17	388.44	<LOD	4171.98	<LOD	9.17	5.51	27.23	2.56	<LOD	928.99	3152.64	409.07	275.26	<LOD	177.52	1012.14	139.8	68	41.8	<LOD	<LOD	923397.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1140.3	52883.44	4808.25	<LOD	348.54	182.54
272	43790	0.482638889	121.24	apa2001-52.42-2	D	APA2001	<LOD	28.09	8.39	<LOD	10.24	<LOD	18.84	<LOD	<LOD	<LOD	<LOD	<LOD	1162.34	351.46	650.82	<LOD	5231.3	<LOD	12.52	5.74	20.05	2.38	<LOD	818.49	3210.45	507.54	315.88	177.02	216.22	1110.62	143.71	115.54	54.85	15.67	<LOD	944905.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1221.51	30279.18	4987.19	<LOD	423.54	205.21
273	43790	0.485416667	120.26	apa2001-53.60-1	S	APA2001	<LOD	73.85	9.85	<LOD	18.22	<LOD	33.31	<LOD	<LOD	<LOD	<LOD	<LOD	1471.8	594.31	1141.13	<LOD	25571.38	<LOD	14.92	8.51	88.3	3.13	1056.58	910.41	5237.23	569.87	318.07	228.82	216.96	1261.69	126.88	68.83	<LOD	<LOD	<LOD	914403.94	6.26	1.96	<LOD	<LOD	<LOD	<LOD	<LOD	1918.33	28859.13	7606.34	<LOD	402.57	196.23
274	43790	0.488194444	122.66	apa2001-53.60-2	D	APA2001	<LOD	113.91	18.69	1.62	42.31	<LOD	31.27	<LOD	<LOD	<LOD	<LOD	<LOD	1061.5	334.77	579.43	<LOD	14474.3	<LOD	18.33	10.65	116.44	1.77	727.15	10005.41	3737.69	<LOD	<LOD	<LOD	<LOD	1166.67	125.1	87.66	28.93	<LOD	<LOD	939646.63	<LOD	4.39	<LOD	<LOD	<LOD	<LOD	<LOD	1579.92	21492.97	5479.79	<LOD	327.42	194
275	43790	0.490277778	120.59	apa2001-54.40-1	S	APA2001	15.27	13.43	5.34	<LOD	5.02	<LOD	84.47	<LOD	<LOD	69.84	<LOD	<LOD	1444.75	1272.47	912.29	507.48	71309.12	<LOD	11.5	3.76	24.03	2.92	<LOD	765.26	38275.17	882.45	484.72	200.82	306.2	728.7	109.8	93.49	47.67	<LOD	<LOD	820597.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1165.68	50536.11	5613.49	<LOD	320.55	133.3
276	43790	0.49375	121.3	apa2001-54.40-2	D	APA2001	<LOD	39.22	7.18	<LOD	10.32	<LOD	43.61	<LOD	<LOD	24.19	<LOD	<LOD	1664.3	755.27	1034.65	376.14	21436.71	<LOD	12.68	5.02	13.49	2.6	1438.41	724.23	12389.52	433.23	289.78	216.18	265.14	1085.14	130.82	83.9	54.94	<LOD	<LOD	907299.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2218.55	33310.94	7928.96	<LOD	363.39	174.12
280	43790	0.503472222	120.15	apa2001-55.17-1	S	APA2001	<LOD	144.04	18.12	<LOD	8.41	<LOD	22.64	<LOD	<LOD	<LOD	<LOD	54.39	1750.24	647.51	1453.51	<LOD	41031.57	<LOD	17.6	6.36	222.01	2.82	1450.99	729.86	14358.48	932.78	692.53	315.1	452.39	855.38	115.18	81.72	52.25	20.7	<LOD	890666.25	14.31	1.65	<LOD	<LOD	<LOD	<LOD	<LOD	1474.41	26176.91	8960.27	<LOD	326.38	127.08
281	43790	0.505555556	121.87	apa2001-55.17-2	D	APA2001	<LOD	152.03	17.62	<LOD	4.49	14.13	13.65	<LOD	<LOD	<LOD	<LOD	59.7	1448.84	542.14	1088.18	426.98	41409.5	<LOD	19.38	9.54	200.61	2.35	43.52	733.08	5468.61	654.28	478.5	303.92	264.99	788.46	123.13	90.75	54.37	<LOD	<LOD	898949.25	10.83	1.61	<LOD	<LOD	<LOD	<LOD	<LOD	1499.86	31109.47	7016.21	<LOD	365.96	198.85
282	43790	0.508333333	122.75	apa2001-56.08-1	S	APA2001	<LOD	89.62	17.57	<LOD	19.72	<LOD	13.1	<LOD	<LOD	<LOD	<LOD	<LOD	1095.44	364.48	676.21	<LOD	13609.38	<LOD	12.08	6.44	65.06	2.14	31.69	962.14	4123.23	615.91	453.03	191.52	276.97	1326.01	155.04	113.77	56.8	14.21	<LOD	923149.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2081.35	37715.36	5643.74	<LOD	440.7	209.37
283	43790	0.510416667	122.67	apa2001-56.08-2	D	APA2001	<LOD	117.67	17.58	<LOD	28.45	<LOD	25.47	<LOD	<LOD	<LOD	<LOD	<LOD	1550.93	544.91	1162.93	<LOD	15298.88	<LOD	14.75	7.52	65.49	2.75	1505.59	12110.78	5693.1	408.7	327.07	<LOD	228.16	1427.49	164.86	86.25	53.19	<LOD	<LOD	921286.19	8.01	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2185.96	28348.03	8225.91	<LOD	409.85	206.58
284	43790	0.513194444	122.5	apa2001-56.22-1	S	APA2001	<LOD	124.47	23.23	1.83	40.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1841.43	727.8	1617.67	<LOD	15974.51	<LOD	14.78	4.87	53.97	2.88	1392.96	13419.55	6374.4	948.1	590.28	323.33	476.82	1784.28	177.55	81.21	45.42	<LOD	<LOD	924648.5	11.5	1.65	<LOD	<LOD	<LOD	<LOD	<LOD	2771.96	17814.92	9390.24	<LOD	431.77	180.98
285	43790	0.515277778	121.31	apa2001-56.22-2	D	APA2001	<LOD	101.95	20.26	<LOD	30.24	<LOD	17.16	<LOD	<LOD	<LOD	<LOD	<LOD	1751.72	626.98	1411.79	<LOD	13173.11	<LOD	13.49	4.71	49.57	2.41	72.22	10726.05	6731.32	<LOD	285.83	237.91	<LOD	1590.58	172.44	117.31	72.29	19.1	<LOD	931229.81	<LOD	1.64	<LOD	<LOD	<LOD	<LOD	<LOD	2495.56	18644.89	9246.44	<LOD	521.97	306.98
286	43790	0.518055556	120.66	apa2001-56.52-1	S	APA2001	<LOD	107.34	19.31	<LOD	27.1	<LOD	29.86	<LOD	<LOD	<LOD	<LOD	<LOD	2243.29	739.19	1856.83	414.18	20635.2	<LOD	13.45	5.46	48.14	4.2	1564.78	12636.82	10130.65	846.65	395.73	<LOD	264.83	1621.85	170.75	100.83	50.36	<LOD	<LOD	913485.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2880.62	20543.71	10106.23	<LOD	426.69	235.24
287	43790	0.520138889	122.13	apa2001-56.52-2	D	APA2001	<LOD	100.21	15.15	<LOD	16.9	<LOD	23.22	<LOD	<LOD	<LOD	<LOD	<LOD	1699.94	631.2	1288.07	<LOD	12041.2	<LOD	12.91	5.48	56.33	2.38	<LOD	866.36	5965.27	360.73	<LOD	<LOD	<LOD	1287.92	159.33	103.61	42.86	<LOD	<LOD	935444.25	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2298.24	20621.84	8035.88	<LOD	436.74	210.21
288	43790	0.522916667	122.34	apa2001-57.82-1	S	APA2001	<LOD	134.52	23.5	<LOD	35.99	13.44	26.04	<LOD	<LOD	<LOD	<LOD	<LOD	1759.49	605.1	1282.59	<LOD	11362.75	<LOD	13.56	7.2	59.51	1.93	<LOD	14170.9	5950.17	504.37	335.7	317.68	225.84	1893.43	146.17	143.19	69.91	<LOD	<LOD	928587.81	8.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2505.1	20910.25	9143.01	<LOD	488.94	237.35
289	43790	0.525694444	120.35	apa2001-57.82-2	D	APA2001	<LOD	167.84	23.7	<LOD	36.9	16.18	23.75	<LOD	<LOD	<LOD	<LOD	<LOD	1683.86	627	1351.89	<LOD	11302.35	<LOD	14.81	5.37	68.56	2.29	<LOD	14966.49	6515.72	539.44	301.66	292.79	338.94	1514.58	143.67	85.34	61.76	<LOD	<LOD	925776.06	9.4	1.67	<LOD	<LOD	<LOD	<LOD	<LOD	3024.87	21021.58	9836.13	<LOD	401.91	182.82
291	43790	0.53125	122.12	apa2001-58.26-1	S	APA2001	<LOD	127.84	19.34	2.14	22.54	<LOD	28.15	<LOD	<LOD	<LOD	<LOD	<LOD	1665.42	640.26	1472.88	<LOD	9402.04	<LOD	12.28	4.63	54.26	<LOD	111.37	837.72	7003.8	517.94	373.5	241.8	253.98	1510.16	143.18	100.17	57.26	<LOD	<LOD	934675.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2577.24	19202.76	8312.74	<LOD	464.76	225.3
